අඩක්-දැවුණු-අඟුරු,coke,
අඩක්-දියර-ආහාර,slops,
අඩක්-වැසුණු,ajar,
අඩක්-සිහිසන්-ඇති,semi-concious,
අඩකුඹ,half-mast,
අඩකුරු,amphitropous,
අඩකෝක්,semicate,
අඩදබරය,"fracas,turmoil",
අඩන්තේට්ටම,"assault,battery,violence",
අඩන්තේට්ටම්-කරනවා,"harass,maltreat,mishandle,molest",
අඩනින්ද,"doze,slumber",
අඩපණ,"exhausted,weak",
අඩප්පරය,mumps,
අඩපුහුණු,semi-skilled,
අඩපුළුල,half-width,
අඩම්තේට්ටම්-කරනවා,assail,
අඩම්තේට්ටම්-කිරීම,assault,
අඩමනාය,conjecture,
අඩමාණ,"doubtful,precarious,uncertain,unbalanced",
අඩමාන,uncertain,
අඩමානය,"uncertain,uncertainty",
අඩය,"block,chock,fulcrum,ledge,paul,pawl,plug,prop,sprag,stopper,support",
අඩයටිය,javelin,
අඩයාලම,"badge,emblem,label,sign",
අඩවල්,"ajar,half-closed",
අඩවශයෙන්,"partial,partially,partly",
අඩවිය,forest,
අඩසඳ,crescent,
අඩසඳෙහි-කොණ,cusp,
අඩස්සිය,"constriction,imprisonment,strangulation,strangultion,stricture",
අඩායාළම,"brand-mark,sign,symbol",
අඩාල,halved,
අඩාලව-කල්-තැබීම,adjournment,
අඩාළ,"halfdone,incompleted",
අඩි,feet,
අඩි-ඉටිපන්දම,foot-candle,
අඩි-කෝදුව,footrule,
අඩි-ගැසීම,binge,
අඩි-තබා-යනවා,"step,tread",
අඩි-පවුන්ඩලය,foot-poundal,
අඩි-පාරවල්,footsteps,
අඩි-ලෑල්ල,treadle,
අඩි-ශබ්දය,"footfall,footstep,step",
අඩි-හප්පනවා,stamp,
අඩිකෝදුව,"foot-rule,ruler",
අඩිගහනවා,swig,
අඩිතාලම,"footing,foundation",
අඩිපාර,"foot-path,path,pathway,trace,track,trail,walkway",
අඩිය,"bottom,boot,dado,foot,heel,limb,pace,sole,step,swig,track,tread",
අඩියක්-යොදනවා,heel,
අඩියාව,footage,
අඩියෙන්-අඩියට-වූ,gradual,
අඩිස්‍රදය,migraine,
අඩිහප්පනවා,stamp,
අඩු,"attenuate,deficient,less,low,minus,neap,poor,sub,under",
අඩු-කර-දක්වනවා,understate,
අඩු-කරන,palliative,
අඩු-කරන-ගණන,rebatement,
අඩු-කරන-ලද,subdued,
අඩු-කරනවා,"abate,abbreviate,abridge,allay,alleviate,attenuate,axe,bate,contract,curtail,damp,cut,deaden,decrease,deduct,diminish,impair,lessen,lower,mar,mitigate,reduce,relax,slack,slacken,subdue,subtract,whittle",
අඩු-කළ-හැකි,reducible,
අඩු-කාර්ය-මණ්ඩලයක්-ඇති,understaffed,
අඩු-කිරීම,"abatement,alleviation,cut,decrease,deduction,diminution,impairment,rebate,rebatement,reduction,subtraction",
අඩු-ගෙන්දගම්-ඇති,sulphurous,
අඩු-නැති,unabated,
අඩු-නොකළැකි,irreducible,
අඩු-ප්‍රමාණය,shortage,
අඩු-පාඩු,defects,
අඩු-බර,underweight,
අඩු-මිල,cut-price,
අඩු-මිලට-ඉල්ලනවා,chaffer,
අඩු-මිලට-ගත්-දෙය,bargain,
අඩු-මිලට-ලැබීම,bargain,
අඩු-මිලට-විකුණනවා,"dump,undersell",
අඩු-ලංසුවක්-දෙනවා,underbid,
අඩු-වන,decreasing,
අඩු-වයස්-කාරයා,minor,
අඩු-වයස්-ළමයා,minor,
අඩු-වැඩි-නැති,accurate,
අඩු-වැඩි-වෙනවා,"fluctuate,range",
අඩු-වීම,"diminution,drain,fall,subsidence",
අඩු-වූ,abated,
අඩු-වෙනවා,"abate,decrease,diminish,dwindle,ebb,lessen,lower,recede,sink,slack,slacken,subside,whittle",
අඩුක්-කරනවා,"pack,stack",
අඩුකම,inferiority,
අඩුකරනවා,reduce,
අඩුකිරීම,"abatement,alleviation,cutback,deduction,reduction",
අඩුත්තු,appurtenant,
අඩුත්තු-වෙනවා,"appertain,belong",
අඩුත්තුව,batten,
අඩුත්තුවීම,appertainance,
අඩුතම,"least,lowest,minimum",
අඩුපාඩු,"defects,omissions",
අඩුපාඩුකම,"imperfection,limitation",
අඩුපාඩුව,"deficiency,defect,lack,weakness",
අඩුමිලට-විකිණීම,sale,
අඩුමිලට-විකුණන්නා,cheapener,
අඩුමිළට-ඉල්ලනවා,chaffer,
අඩුලුහුජු,"lacking,wanting",
අඩුලුහුඩුකම,deficiency,
අඩුලුහුඬු-නැති,perfect,
අඩුලුහුඬුකම,want,
අඩුලුහුඬුකම්,shortcomings,
අඩුව,"complement,deficiency,deficit,discrepancy,infra,shortage,want",
අඩුව-පවතිනවා,want,
අඩුව-පුරවන,complementary,
අඩුව-සම්පූර්ණ-කරන,complementary,
අඩුවයස,non-age,
අඩුවාසි,handicapped,
අඩුවැඩි-නැති,exact,
අඩුවැඩි-වීම,fluctuation,
අඩුවැඩිකම්-සේන්දු-කරනවා,balance,
අඩුවැඩිය,"apparatus,implements,materials,requisites,stuff",
අඩුවීම,"abatement,decrease,recession",
අඩුවෙන්,"low,short,under",
අඩුවෙන්-අය-කරනවා,undercharge,
අඩුවෙන්-ආලෝකයට-විවෘත-කරනවා,underexpose,
අඩුවෙන්-කුලිය-ගෙවනවා,underpay,
අඩුවෙන්-තක්සේරු-කරනවා,"underrate,underestimate",
අඩුවෙන්-වියදම්-කරනවා,underspend,
අඩුවෙන්-හැරවෙනවා,understeer,
අඩුවෙන්ම,least,
අඩුවෙනවා,fall,
අණ,"behest,command,commandment,commission,nod,order,rule",
අණ-කරනවා,"bid,command,dictate,direct,enjoin,order,require",
අණ-දීම,charge,
අණ-දෙන,prescriptive,
අණ-දෙන-නිලධාරියාගේ-සහායක,adjutant,
අණ-දෙන-නිලධාරියාගේ-සහායකයා,adjutant,
අණ-දෙන-නිලධාරී,commander,
අණ-දෙන්නා,"commandant,commander",
අණ-දෙනවා,"commandeer,direct",
අණක්-ගුණක්-නැති,"disobedient,rude,vulgar",
අණකරු,"commandant,drawer",
අණගුණ-නැති,whimsical,
අණ්ඩ,"patch,paw,testes",
අණ්ඩ-දමනවා,"cobble,patch",
අණ්ඩ-මාතෘ-සෛලය,oogonium,
අණ්ඩ-වෘද්ධිය,hydrocele,
අණ්ඩ-සහිත,patchy,
අණ්ඩ-හරණය,castration,
අණ්ඩකෝෂය,scrotum,
අණ්ඩජ,"bird,oviparous",
අණ්ඩධර,ovulate,
අණ්ඩනාළිය,oviduct,
අණ්ඩපධරය,carpophore,
අණ්ඩපය,"carp,carpel,carpophyll",
අණ්ඩපවින්‍යාසය,carpellotaxy,
අණ්ඩපාන්තර,intercarpellary,
අණ්ඩපාල,knave,
අණ්ඩපාවේශනය,carpellody,
අණ්ඩපිකාව,carpid,
අණ්ඩපීය,carpellary,
අණ්ඩය,"clout,ballocks,egg,oosphere,ovum,patch,testicle",
අණ්ඩයෝගී,oogamous,
අණ්ඩර-දෙමළ,"jargon,nonsense",
අණ්ඩවායුව,rupture,
අණ්ඩහාර-විච්ඡේදනය,oophorectomy,
අණ්ඩාකාර,"elliptical,oval,ovate,oviform,ovoid",
අණ්ඩාකාරතාව,ovality,
අණ්ඩාකාරය,oval,
අණ්ඩාණුධානිධරය,archigoniophore,
අණ්ඩාණුධානිය,"archegone,archegonium",
අණ්ඩාණූධානික,archegoniate,
අණ්ඩාණූධානිය,"archegone,archegonium",
අණ්ඩාධිකරණය,commission,
අණ්ඩාභ,"ovoid,ovoidal",
අණදෙන,imperative,
අණපත,precept,
අණබෙර-කාරයා,crier,
අණබෙරය,tom-tom,
අණලද්දා,drawee,
අණ්වීක්ෂ-ඡායාරූපය,photomicrograph,
අණ්වීක්ෂ-රේඛනය,micrography,
අණ්වීක්ෂණය,microscopy,
අණ්වීක්ෂය,microscope,
අණ්වීක්ෂීය,microscopic,
අණසක,jurisdiction,
අණසිටුව,decree,
අණිය,acne,
අණීය,acne,
අණු,"atomic,minute,micro,small",
අණු-ප්‍රක්ෂේපකය,microprojector,
අණු-සේයා-පටිය,micro-film,
අණුක,molecular,
අණුකයා,animalcule,
අණුකස්වරතාව,microphonia,
අණුදේහය,corpuscle,
අණුමයික්‍රෝනය,amesite,
අණුව,"atom,molecule,particle",
අණුවිශ්වය,microcosm,
අඬ,voice,
අඬ-දබර,quarrels,
අඬ-දබරය,jangle,
අඬගසනවා,halloo,
අඬදබර,brawls,
අඬදබර-කරනවා,wrangle,
අඬන,crying,
අඬනවා,"cry,weep",
අඬලනවා,"scream,shout",
අඬහැර-ලෑම,chivy,
අඬුමිටිය,claw-hammer,
අඬුව,"claw,forceps,leg,limb,nipper,nipples,pliers,tongs,ugly,unpleasant",
අත,"direction,hand,handle,paw,sense,toat,trafficator,turn",
අත්-අකුරු,"fist,handwriting,script",
අත්-අකුරු-සටහන,autograph,
අත්-අඩංගුව,clutches,
අත්-අඩංගුවට-ගැනීම,arrest,
අත්-අඬුව,pliers,
අත-අරිනවා,"relinquish,unhand",
අත්-අවගාරය,gimlet,
අත්-ඇන්ද,"bridge,handrest",
අත-උඩ,"easily,sure",
අත-උරහිසින්-ඉහළට-එසවීම,overarm,
අත-උරහිසින්-ඉහළට-ඔසවනවා,overarm,
අත්-එන්නත්-කිරීම,inoculation,
අත්-කඩ,stave,
අත්-කර-ගත-හැකි,acquirable,
අත්-කර-ගන්නවා,acquire,
අත්-කරගන්නවා,"attain,obtain,seize",
අත-කොළුව,mallet,
අත-ගසනවා,"assist,support,touch",
අත-ගා-බැලිය-හැකි,palpable,
අත-ගානවා,"delay,massage",
අත්-තබනවා,impose,
අත්-තලනය,punner,
අත්-තැබීම,imposition,
අත්-තුවක්කු-විශේෂයක්,rifle,
අත්-තුවක්කුවර්ගයක්,fusil,
අත්-දඩුඅඩුව,pin-vice,
අත-දමනවා,interfere,
අත-දරුවන්-තබා-තල්ලුකරන-රථය,"perambulator,pram",
අත-දරුවා,infant,
අත්-දැල,casting-net,
අත-දික්කරනවා,beg,
අත-දිගහැර,lavishly,
අත-දිගුකොට-ගන්නවා,reach,
අත්-නැති,armless,
අත්-නෑර-තබාගන්නවා,retain,
අත-නොගැසූ,intact,
අත්-පත්-කරගැනීම,capture,
අත-පත-ගානවා,delay,
අත්-පත්‍රිකාව,hand-bill,
අත-පල්ලෙන්-වැටුණු,"trifing,unimportant",
අත-පානවා,"beg,solicit",
අත-පුරා,lavishly,
අත්-පොත,manual,
අත්-පොම්පය,hand-pump,
අත්-පොරොව,"cleaver,hatchet",
අත-බබා,infant,
අත-බලා-ශාස්ත්‍රකීම,cheiromancy,
අත්-බෑගය,"grip,valise",
අත-මාරුව,"borrowing,loan",
අත්-මේස්,mittens,
අත-යට,underhand,
අත්-රුකුල,mahlstick,
අත්-ලිපිය,manuscript,
අත්-ලේන්සුව,"handkerchief,hanky",
අත-වනනවා,"call,summon",
අත-වැසියෝ,alumni,
අත්-විදින්නා,vaccinator,
අත්-විදීම,vaccination,
අත්-වෙනවා,accrue,
අත්-සීකරය,sprayer,
අත-සෝදනවා,"disgrace,humiliate",
අත්-හදා-බැලීම,trials,
අත-හරිනවා,"omit,relinquish,release",
අත්-හරිනවා,omit,
අත්-හළ,"abandoned,derelict",
අත්-හැර-දැමූ-ලෙස,abandonedly,
අත-හැරීම,omission,
අත්-හැරීම,"renunciation,secession",
අත්-හුරුව,handedness,
අතංගුව,"casting-net,cast-net,hand-net",
අත්අකුරු,"hand,handwriting,script,writing",
අත්අකුරු-බලා-ශාස්ත්‍ර-කියන්නා,chiromancer,
අත්අකුරු-සටහන,autograph,
අත්අකුරෙන්-පිටපත්-කරනවා,transcribe,
අත්අඩංගු,custodial,
අත්අඩංගුවට-ගැනීම,arrest,
අත්අරිනවා,"drop,leave,relinquish",
අත්උදව්කාරයා,"assistant,relief",
අත්උදව්ව,"relief,support",
අත්කම්,"handicraft,handicrafts",
අත්කර-ගන්නවා,procure,
අත්කර-ගැනීම,acquisition,
අත්කර-දෙනවා,vest,
අත්කරගත්,acquired,
අත්කරගන්නවා,"have,secure",
අත්කරගැනුම,acquisition,
අත්කරත්තය,"barrow,hand-cart,wheelbarrow",
